office_id,hitl_id,constituency,county,triage,status,proposed_lat,proposed_lng,final_lat,final_lng,method,confidence,pip_verified,cluster_peers,notes,applied
192,4aa26997-c263-4151-9898-782d40ddd910,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
192,4a53f950-d94e-4dab-8aa1-559985ca30e6,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
192,3b4b1dee-022f-40e0-a378-87e69ea2680c,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
192,63ef0938-6cb3-4797-b9c3-a8e8f7828e5b,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
192,a1fd7558-043e-4e73-9cc6-22a7dc10632a,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
192,eb4c9141-1d6e-4774-b7d2-2ddd51e67c6c,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
192,21022f43-91e5-473d-b816-9ea6f850e9aa,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
193,e44e9d32-4823-48f0-bb3f-3425a256f8e9,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
193,bbc54ee5-8e07-4e5c-bf2f-b77f370e75b0,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
193,a49c1127-942b-4366-b7e2-b62afd51abaf,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
193,0b2a8269-a4e0-4317-b317-1ef173da4f5f,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
193,78bfee5b-99a1-47c7-8b7a-24f82d6d3411,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
193,d64ffbdf-5274-4b5d-b899-3086bec24b2a,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
193,1f72303a-2500-4e11-bfef-4771c310b7e5,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
194,825be2d3-2ae7-4caa-93b5-e4681bb152fd,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
194,ccbf9a25-3a27-4051-9291-0037eacfdd13,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
195,50b3c485-7337-4fef-96ee-74db9025c39b,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
195,230389f1-e236-474a-8401-3962d5ae1a46,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
195,26236a64-c44b-4b94-bbba-e258eb626b87,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
196,baa6cc8b-e85d-4eeb-aa10-eb4a71f0db4e,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
196,cddeee4c-c8ff-4218-bd8d-9af1efc70e72,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
196,e4e2ad57-2da0-4b88-bd40-e7c5485b718b,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
196,36bb69fb-dcda-4c4e-a098-515d5286ff6a,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
196,562bef66-555d-4bf8-b262-69ad2f09820b,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
197,fd2d55a6-b501-449c-95c2-eca7dfedc23b,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
197,709efb11-52ef-4f8a-99ec-0f2d0c623e89,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
197,f3905c04-0a0b-4497-830c-94a05dbb9221,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
198,41645057-2561-41f7-9d2f-896b22cca63d,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
198,c5b57d49-9628-4b1d-8fba-1bdf1355d7da,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
198,78e2de9e-5069-4101-b146-f68f34c785dc,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
198,0f1ab883-cf93-43a0-b6cf-8e213f4f1724,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
199,44ecca89-c112-4380-bc5d-bc56e651bbc0,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
199,8bc2f422-181d-44b6-bd99-707cddb42555,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
199,c63ff208-945d-4ef7-b44d-e62d8ddc4c7c,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
199,13f9ee6d-eb9d-42ae-9f83-2ca1e1b67316,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
199,58042238-4ffb-4d51-9a26-10372e382e00,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
199,07bd6392-d107-4f70-8668-bc9f97919891,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
199,e9dde335-96a6-465f-b91e-4a452d8fec64,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
200,3033bb3b-0cab-4ba8-afd7-47d03b2d629a,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
200,390c88f6-fd4d-440b-93c0-c3f2b008270a,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
200,5160dd55-a299-4caf-9b62-4997107aca63,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
200,c57bb3d1-afc8-42cf-9419-f0ab3761ab6a,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
200,fbfaee5b-c28b-490e-99c5-4c0e9e8387c2,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
200,5929713c-9009-41cf-b72c-9554f3cbbaae,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
200,b3b7abb5-a685-4956-b0b7-3630332a81cc,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
201,e1093378-32e0-4d7d-88d5-d64448eef79a,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
201,f654a692-574b-4bec-9a13-46bfa5c427fc,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
201,705ee93e-4b97-4486-b8f2-dcccd4f07eee,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
201,adbeddf6-3f93-43db-8a13-dde12744b6ae,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
201,fb8a1e05-fbc0-4658-a305-e8d07fcf927a,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
201,9280e9ad-43ec-483c-b0d6-467a4d7abba1,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
201,d2ff4ae1-c3f9-488a-8e10-4bbdcf529aad,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
202,080992b8-971e-4463-9f3d-99ac10ea26bc,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
202,afbe95cc-64c3-4151-90b9-846d906a706a,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
202,66923918-5fc3-4dbd-a1ad-33e0d679849d,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
202,5d1ba66c-3810-45c6-8693-81ae88a52c68,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
202,133f3522-69a0-431e-bd5f-6d9da954da6f,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
203,8b57a3fa-dc29-4092-856b-83cca9a8be56,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
203,df7130f2-ccc3-4849-8c58-4deb760af645,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
203,f959ad7f-e21b-418c-aa8b-c964ad779af9,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
203,26619e8b-056d-4cfe-b72c-ddc104723f08,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
203,340f011f-b426-4540-bf2c-4b3d18ab08c1,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
203,8fd43ffc-0600-4c99-85c3-a4deed64526b,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
203,c8c3a387-1c43-4cb6-b99d-4764bd47dec0,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
204,dad7fbe4-e64c-4b84-97b9-7f514c9e5958,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
204,cdfedd78-f764-4a56-8d09-9768b2297bfd,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
204,220236bb-eba0-4bd9-9f77-afb565ac91da,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
204,8fcd72ae-193b-4f31-96cf-a975df5b3e55,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
204,45b78d56-20f9-47fc-a94f-81f92025f3c3,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
205,ca318beb-c794-41b3-a646-12d9cf82229f,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
205,fe89d229-1417-4c23-add4-14b37b41e9c2,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
205,c144a051-5f49-44fd-b718-7c01023d5dae,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
205,7950109f-7d63-465f-a55b-427c4e542ebd,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
205,48bfbf4d-70ba-4de0-93ed-458feac0b84c,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
205,f6dcd1f7-7496-4e9e-a771-55c52fd6c30d,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
205,bce0f142-3bca-467a-99c7-fde1255bc8ce,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
206,4af811db-0849-403c-a694-885bf728d68a,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
206,e76df90d-df16-4ae0-ad08-02a614919246,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
206,a684f0c9-23c8-4022-b4f5-a132b97af61d,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
206,8a75589a-01f1-48c4-9b91-7df7a5c515be,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
206,72336079-0eb9-44c9-8ab5-a53c94b29589,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
206,20259c6e-0a59-4769-be34-fc1096378024,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
206,b4857f33-0161-498a-a223-3f6c8d460a5c,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
207,aec454f5-bd5d-4fe1-a944-e449995f3131,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
207,b20d9117-9651-4a88-8ca3-cd07636e621b,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
207,ef4cab96-73d0-4e88-af70-09bb46935bdf,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
207,7be6bc62-60c7-404e-896c-a472130700fc,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
207,2788ce1a-f619-4176-839a-97e4a48bd71d,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
207,48673897-4c43-410c-a944-186e751e22e4,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
208,b4f31f0f-18b3-49eb-94e3-b4949a563087,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
208,8692f700-89f8-4273-9620-636c625eb69b,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
208,12b8d277-b775-4af2-9bfa-686088657f4b,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
208,48b50d9a-cfe4-4689-803e-11a64e64a2c2,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
208,50b9a06d-a38f-45a6-a420-740bf4d2b844,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
209,4cc39342-3054-4ff3-a818-933a03eb4758,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
209,577e7b86-e5db-46f5-b6f7-316bcd599791,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
209,97f7ea05-948f-4bea-9949-5d274ef3693f,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
209,e3322880-965c-4ebf-9295-4b1d9dc0a727,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
209,a7c9ad18-a7a0-4b7d-b4a9-fea53ba48608,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
209,bf87802f-0338-49c3-a9b9-bd53eb782735,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
209,6c20f86f-fd57-4409-abeb-38742585d3ac,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
210,c6f1bc2b-9bff-4792-b601-a0ae6aefe205,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
210,b679a09e-5bd7-44f4-a384-6efe1e30fbee,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
210,8a8250cd-738d-453e-a51b-03aea924f299,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
210,ff351be9-4ecf-48c4-8797-88ae5562a31f,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
210,2ffb2673-1da0-4436-ac68-816cb861a7c7,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
210,f24d4daa-8f55-4ed8-82ff-33eb1f551054,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
210,b956c987-ed95-476a-8a6f-44db9f9a2795,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
211,397b15d2-0396-438c-8788-a52520c901f0,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
211,cd08828c-c38f-497e-9530-5790d6a0c3fe,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
212,02c2db56-b12f-4e7d-a6c3-51ff7551aaab,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
212,54cb5feb-f895-4ec2-9230-6511a326ed72,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
212,4a76e762-7baf-4a28-abb2-20e6cbc85d98,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
213,9f122a9a-3b18-4448-9d2f-e1be074e7dc7,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
213,2ea5852d-eeb6-41c4-ad19-b24c757b076b,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
213,4585a30d-f8de-4fed-97eb-74a222b313fe,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
214,a7e3d0b1-70fb-4a57-8fd7-c35c31ac3600,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
214,2dcf512e-ef93-49d5-9142-0afb25a456ba,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
214,a2e11570-c824-4cbf-aff6-5954eb614ba8,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
214,558d3c35-6b29-4bf2-8219-4bc873bd9add,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
214,9d9c7679-b484-45ef-bf6d-90609aee8551,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
214,059f79c9-562c-45e2-b129-cb4a0a488473,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
214,28275494-9011-4605-9861-67bf357f17fe,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
215,6fcbe200-a650-4d92-ab6b-a3586694b871,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
215,b31939a6-c661-4c7f-b91d-65e040303657,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
215,8306b3ad-1f7d-4a87-9db3-1146bc580fc8,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
215,d4a9b0d0-1afe-45b8-9692-6105983c7e54,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
215,c7e70d09-80f1-4211-98c4-29096309fcaa,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
216,1978297e-44f5-4db8-a656-45a9fc9a3dff,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
216,6ed74f17-8281-401a-8813-9d4df4e04cb8,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
216,3001b4f1-7e50-46c2-a651-8dae577d6a77,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
216,ae305fd1-2afa-41de-acdd-762f5a0d289b,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
216,e701eca6-7554-4319-b6dd-c5dac315ed46,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
216,9e7dfbf7-233a-4c15-874a-747edd83f421,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
217,0520ca50-21f2-4096-ac2e-d08c88f7b8c1,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
217,858e836b-5196-4072-ae49-8328ffe22403,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
217,fa3f3873-a253-4af5-99fb-7f547ba555dd,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
217,66f31015-8b58-4f04-9194-bfc4cbe24075,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
217,e6576d3c-e047-48b2-8c56-ad69c72d40d7,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
217,99b856bc-0a16-48be-8a94-cf08754f68a0,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
217,e895954f-d660-43e8-b2bb-93437fb54832,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
218,cf88656f-3907-4cf8-a2bc-e71e229ef0ad,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
218,05af1bfc-1ace-49b7-a558-0dd50646a815,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
218,c40ed6e8-ebc0-4a76-b298-c5a46837bc7a,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
218,36639ccd-008d-4855-9747-85c912629f7f,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
218,57dc74be-60bb-4c05-ae1e-7d41c49937cd,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
219,ba776d40-8602-4382-b683-2afd4c54b470,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
219,d3febc2e-cfcf-4c62-b92a-03492a5045b2,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
219,116a6e3a-eab5-4cc1-9a22-4dbd7341d2e1,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
219,c33b6c27-e7c9-48e1-bda8-9474ef8ae6c3,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
219,dd2e1f86-5c8c-4cc5-9f45-7519cd85c0dd,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
219,23ad1ce5-c6bd-4d17-9866-3f2790fe5d4b,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
219,a02b00d7-a7e0-41e5-af05-da43d88ae157,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
220,d9e08bd0-ee60-41f5-8b84-8ae96c7bf962,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
220,9d92e322-1f38-4e58-bfe7-f3349ddb69cd,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
220,8fc5772b-5442-4d6f-8ee8-9deab7443d86,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
220,20bbfc6c-b5f1-4d4a-86e5-7f5162e51c6b,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
220,b7db77a9-444a-43a1-a780-55b09ea36a20,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
220,6b521144-074b-46a1-b0e0-a93a5c4a6cc9,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
221,05a2d8c1-242a-42c3-a4c5-9a410cee379d,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
221,5836bcee-89f0-462f-ace1-b7d76cf47eba,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
221,52988aaf-f0bf-4c53-9b4d-c6666fa83f19,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
221,2ac4a170-835c-4a63-86d0-db3cafa1971b,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
221,ffa7c383-2ace-4f80-8a4d-5ecd684702f8,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
221,dd2800e2-a8b5-4d8d-862b-f211d7deab13,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
222,b3d67f7d-3380-407a-ac26-450cc289c072,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
222,36cc2e2f-b255-4e43-8eb4-123cfb59020d,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
222,deb1285f-5fdc-45c7-a32d-b2e2ec6fb2fa,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
222,accc44b6-879b-41ed-bd36-654840af48d1,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
222,a8a528f2-2987-45c5-acb2-0abcbc8aed94,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
222,391c1b3b-0488-474a-bdc4-0c8a60b92985,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
223,f41e2f96-f285-4962-b3d9-be2e9945f693,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
223,642245ae-8c5d-4257-b814-5afa3b538e56,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
223,2ad3c447-b624-4a90-ad48-0846e04fd3e9,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
223,132cdc5d-8a22-4c60-9880-44ef13061599,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
223,b90fe90a-05bd-47c8-a0a7-a765dc14a93f,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
223,2d2093ef-9b35-4b4d-9b92-90d4461aff2e,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
224,4f31c7ae-7a16-435c-9d00-94d66ffe9a1e,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
224,ac3ed5d7-aec6-4739-bcd5-2b55f622a8c0,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
224,f29109dc-698d-4c68-b525-ee7856d1561a,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
224,139e509e-a156-45d5-9522-752eae25b4d2,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
224,d96ee592-251e-4de7-987f-06f9354e2eca,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
224,ece8697f-4484-4ae5-8b2e-d410ea9dfb3f,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
225,1db7ac28-ad00-4e84-b754-6f090037d4d4,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
225,9f67de88-10a0-427b-ab62-e62e4f4e0f73,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
225,dc708439-3a1f-443f-8cea-226644ebb40c,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
225,3a688409-c226-4a87-a038-eb93f468c5f6,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
225,505b7f05-0c74-46a4-a6de-b747d953cf99,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
225,fe9780bd-eb36-4ff2-b239-5f6ab9adedd4,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
225,c8a4b304-9ebe-446e-b52e-66ed1857dcad,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
225,7df8f141-d7e5-428b-9293-a9f11738d1af,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
226,93459352-f385-4d50-a307-8f3bf00e7fe4,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
226,1485c122-2a2b-48ad-9a01-7bcf44b17d36,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
226,6066d266-6e8b-4b5b-bcac-ef8641a5989e,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
226,e4b4ec55-dc83-4652-9010-76d2941a298b,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
226,6cc0f542-f58f-4be3-85c8-0afd55c6de76,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
226,cb57373f-0931-407e-9617-08e894712da5,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
227,3739db88-2f69-4261-88de-aa1e1f3f8df5,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
227,44a10a21-ff7a-4c4f-b7b8-52aba518aea6,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
227,a7c1b8a9-be14-418d-ab45-25f81816e63d,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
227,c2ffc738-f17c-41cf-8ce9-0d3375be8f9b,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
227,f1902995-8afc-43d4-8e93-e6ae63f13938,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
227,239a7f40-1a8a-42dd-8123-32ace3a9ebba,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
228,ba62cd1b-17e6-4c49-a280-6b898c1ac82e,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
228,ce0dbd14-acbd-4a5e-a06f-ccd1fc340fc7,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
228,cc00e744-6e5a-4472-874e-009dbccc792b,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
228,4eb621aa-270b-414a-85f2-552b5a7a8a63,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
228,66ff882b-67f1-4f38-9bee-ef25554a5ba7,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
228,1a4744da-ae23-46be-868c-0c780ffd8df2,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
229,5f7cef41-e910-4a3f-9ba4-5b888e36393e,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
229,b62f4347-8f09-4797-bdcc-5dfcd87ae049,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
229,de288bfa-10c7-4210-bcc0-00cdbb6d5b84,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
229,df6c85e9-3cff-482d-bc87-73f90532189a,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
229,71c0621d-27da-4003-a57b-795d59dbbc81,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
229,40ef3ad1-c4ed-4b83-afd6-88b8f5cbe2cf,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
230,66ea4567-9d88-4479-812f-5ac97ecc24a2,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
230,014a345f-ce74-42d8-bf6f-378d441f6ef9,,,STALE_DUPLICATE,archived,,,,,stale_duplicate,,,,,False
